IdConf,Rep,Gen,Z,Id,C,Gamma,Degree,Alpha,A,Coef0,Acc,PSV,CmbIdx,G_mean,Time,Arbol
b,1,0,5.788286058144414,0,22.09460070005524,3.1338422508820583,3,0.5722563535409582,0.026456364544005444,3.514284594657584,95.89726953230603,0.15777251945135157,96.37533606615011,96.03165102074233,157,(E+(H*W))
b,1,0,5.788286058144414,1,15.127562326995314,1.8305483385574244,3,-0.2871488145398242,0.36537564157703756,0.36533767828637265,95.75777237091106,0.1658297906473089,96.13203208277785,95.64710840288564,152,((E+K_11)*(H+G))
b,1,0,5.788286058144414,2,4.028678876686563,1.7560550161595117,2,0.29106665990020075,1.347617899840205,4.8121783528942,91.06677480400107,0.13397101681773216,90.70530705804184,89.09641747004157,25,E
b,1,0,5.788286058144414,3,29.06163954995232,0.452761163206692,2,-0.5683385081805816,1.6865371172983947,1.6632314365229894,93.41119221411194,0.18850699179166333,93.14947715504,92.76444461909176,145,((K_11+G)*(G*G))
b,1,0,5.788286058144414,4,26.22644577730406,1.9050416609553378,6,-0.8653642591775268,1.3821333833138698,0.9184970036785439,94.87537172208705,0.490846501430443,87.41954729860207,95.97400748386937,508,((E*K_13)*K_11)
b,1,0,5.788286058144414,5,19.259407404244136,0.601747748630704,6,0.2752305727416908,1.7210526007720592,2.7695501618131386,96.34171397675047,0.17277479211785782,96.51279302813536,96.28865154485754,273,((H+K_13)+(W*K_13))
b,1,0,5.788286058144414,6,8.160523000261069,0.5272544262327912,5,0.8534460173793934,0.7042948888226482,2.2163908364209672,90.77480400108138,0.554904949065533,76.97834213797343,92.62160154727357,919,((W+W)*(E+E))
b,1,0,5.788286058144414,7,1.1934846272011441,3.2083355732799714,4,-0.005959150701388971,1.043214136068259,4.067443920049756,95.75560962422276,0.4202080158284538,90.80246537668158,96.39444502471609,456,((E*K_13)*(H+W))
b,1,0,5.788286058144414,8,30.358290854552884,0.6762410710286173,1,-0.30298490169833414,0.738810372296313,3.3227095617111164,92.52662881859962,0.1061575893692682,93.36781897971915,91.12777948912426,77,((H+E)+(G+E))
b,1,0,5.788286058144414,9,23.3912520046558,3.3573221587039836,2,0.8376099302208835,1.0777296195419237,0.17376264533990493,95.16517977831846,0.44546803561402104,89.34516997552852,96.11269250421508,334,((K_11*W)*(E*K_13))
b,1,0,5.788286058144414,10,12.292368077509895,3.2828288363060705,5,-0.5841745953390916,0.06097187780509138,4.620603319947733,65.88591511219248,0.8060118713403384,9.77474344674471,13.690802521854147,1119,((K_13*H)*(W*W))
b,1,0,5.788286058144414,11,5.32532970444997,1.979534923981437,1,0.5564202663824482,0.399891125050702,1.4716564035765218,96.48986212489862,0.1617938023047512,96.7891714248527,96.50702053473081,105,((K_13*H)*(E*G))
b,1,0,5.788286058144414,12,3.544895119280824,1.5701607023163187,6,0.7584294348236889,0.945903302925722,4.960621689934593,96.63584752635848,0.14202427742573728,97.17836412820964,96.62538567837859,7,K_13
b,1,0,5.788286058144414,13,28.57785626938374,0.2668667899916848,2,-0.10097570345477114,1.2848225501713328,1.811674773563381,96.48986212489862,0.15813079864174756,96.84280759446608,96.51508024034732,8,K_13
b,1,0,5.788286058144414,14,17.47897281907499,0.1923734082219578,1,0.47723974118293144,0.2680648084345004,1.2585154481712095,96.19572857529063,0.1467754872864362,96.78227929204246,96.28870996981856,84,(K_13+(G+G))
b,1,0,5.788286058144414,15,10.511933969177907,2.8734545552691384,1,-0.38216542689785116,0.6069840556801114,3.109568606305804,95.31549067315491,0.09516590465495575,96.74818264109773,94.9328124410041,11,H
b,1,0,5.788286058144414,16,7.676739719692488,0.34136005301778394,3,-0.6791911778947961,0.30258029190816516,2.3648342479671647,95.90159502568261,0.27891500227266647,94.30453451135918,96.03456263964293,74,(E*E)
b,1,0,5.788286058144414,17,0.7097013466325635,3.02244114069315,5,0.4614036540244215,0.6414995391537758,4.215887331595953,96.77750743444173,0.2430563353921018,95.69943698951566,96.8356997254734,487,((W+H)*(H+H))
b,1,0,5.788286058144414,18,21.610817896323816,2.947947877667051,2,-0.9603808715355535,1.6237417974169435,3.6627279316979755,96.48986212489862,0.2097363706852758,96.0463430750903,96.51508024034732,73,(K_13*(H*K_13))
b,1,0,5.788286058144414,19,14.643779046426733,1.6446539653424177,3,0.18021396038366388,1.9626610446625543,0.5137810153267641,96.34387672343878,0.1519077030025935,96.82339149320265,96.30115065338757,191,((G*K_13)+(K_11*H))
b,1,0,5.788286058144414,20,11.808584796941314,3.096934403719249,6,-0.11681182041560345,1.6582573106780294,4.769046656988125,96.63584752635848,0.15556535921499426,96.98579987233504,96.62971697206406,13,K_11
b,1,0,5.788286058144414,21,4.841546423881386,1.7936406101382438,5,-0.976216988496386,1.997176528136219,1.6200997406169133,96.05190592051906,0.37262773722627734,92.38060283397733,96.54274745456772,515,((W+H)+E)
b,1,0,5.788286058144414,22,25.74266249673548,1.7191472283685165,4,-0.3980015140563611,0.9804187863993867,1.0669404152247415,94.86888348202218,0.4439948129729151,89.00660277082056,95.78941514785755,153,W
b,1,0,5.788286058144414,23,18.775623646838397,0.4158533160438831,4,0.7425933476651789,1.3193380336449971,2.917993573359336,96.19356582860232,0.16361728296034864,96.53348890108683,96.26947695559734,155,((K_13+K_11)+(H+W))
b,1,0,5.788286058144414,24,15.940429874190137,1.868133873164343,6,0.4455675668659116,1.0149342698730512,2.1732590660090843,95.6117869694512,0.45095451993262214,89.71498130520304,96.29407009168378,276,E
