Algorithm,Dataset,Rep,Gen 0,Gen 1,Gen 2,Gen 3,Gen 4,Gen 5,Gen 6,Gen 7,Gen 8,Gen 9,Gen 10,Gen 11,Gen 12,Gen 13,Gen 14,
GP,mammo,1,515
GPEDA,mammo,1,515
GPBUMDA,mammo,1,515
GP,mammo,2,1944
GPEDA,mammo,2,1944
GPBUMDA,mammo,2,1944
GP,mammo,3,3732
GPEDA,mammo,3,3732
GPBUMDA,mammo,3,3732
GP,mammo,4,5198
GPEDA,mammo,4,5198
GPBUMDA,mammo,4,5198
GP,mammo,5,9992
GPEDA,mammo,5,9992
GPBUMDA,mammo,5,9992
GPBUMDA,mammo,1,0,4875,12980,23950,26487,17338,22095,18467,14046,14876,11448,8156,7818,7552,5691,
GPBUMDA,mammo,4,0,20243,17307,17888,17504,17547,18459,15599,10474,12522,10823,8621,7506,6987,6181,
GPEDA,mammo,2,0,5261,12626,19571,21422,21526,24811,20756,14401,14251,14285,10951,9926,7204,10351,
GP,mammo,4,0,23734,18676,22709,19911,18304,19672,15242,11628,9628,11013,8850,6483,6486,8198,
GP,mammo,1,0,6205,14262,19950,24716,20104,20382,20007,19927,18923,13049,12318,7209,7268,13817,
GPBUMDA,mammo,5,0,23555,14921,15605,18608,18839,16911,18025,18484,13546,10292,6879,6251,10748,7984,
GP,mammo,2,0,9754,19183,20297,21688,23395,19147,20796,16718,14594,14984,10890,6637,10670,12984,
GPBUMDA,mammo,2,0,6787,18106,23607,27212,32152,21481,21658,15078,14047,11848,6252,8087,9104,6860,
GPEDA,mammo,3,0,12502,17717,17539,20585,21764,17497,21400,19847,17500,20021,9689,15957,9981,7976,
GPEDA,mammo,4,0,21114,23938,22261,17506,23685,22992,19469,13858,13456,9005,7202,15126,11799,6292,
GPEDA,mammo,1,0,4384,18242,26936,28956,25134,26480,22628,22936,19457,12187,14138,7824,6122,3396,
GP,mammo,5,0,24079,19275,21514,18631,25048,20528,19171,16550,10204,11332,17041,9889,7576,4173,
GP,mammo,3,0,16305,17836,23617,22446,22272,22029,22376,21047,15206,11421,16275,17182,6800,5481,
GPEDA,mammo,5,0,18682,18430,23825,26053,27323,25861,20883,14588,20974,17995,9512,4708,558,502,
GPBUMDA,mammo,3,0,12851,23911,23513,28846,32206,29085,28094,16592,26304,12978,6169,1893,2442,1493,
