Algorithm,Dataset,Rep,Gen 0,Gen 1,Gen 2,Gen 3,Gen 4,Gen 5,Gen 6,Gen 7,Gen 8,Gen 9,Gen 10,Gen 11,Gen 12,Gen 13,Gen 14,
GP,heart,1,59
GPEDA,heart,1,59
GPBUMDA,heart,1,59
GP,heart,2,203
GPEDA,heart,2,203
GPBUMDA,heart,2,203
GP,heart,3,323
GPEDA,heart,3,323
GPBUMDA,heart,3,323
GP,heart,4,631
GPEDA,heart,4,631
GPBUMDA,heart,4,631
GP,heart,5,1063
GPEDA,heart,5,1063
GPBUMDA,heart,5,1063
GP,heart,2,0,1249,1122,1294,749,837,330,430,270,272,273,341,369,333,976,
GP,heart,1,0,1012,1004,1006,868,844,279,386,409,623,492,472,602,1228,1142,
GPEDA,heart,1,0,1276,852,914,668,625,810,961,542,677,516,888,1348,2648,1470,
GPBUMDA,heart,2,0,697,1634,1008,1114,890,1064,848,723,1869,927,1604,1170,1319,1645,
GPEDA,heart,2,0,966,1896,1744,1129,950,575,562,1835,718,2333,1501,1201,1031,1463,
GP,heart,4,0,1593,1363,796,679,637,346,616,580,977,2011,2092,3088,2317,2187,
GPEDA,heart,4,0,1510,1002,1080,956,1086,573,1510,1821,2358,1067,1625,1654,1576,1505,
GPBUMDA,heart,4,0,1368,1039,971,822,1120,1061,1860,2607,2212,2005,1996,1217,1408,720,
GPBUMDA,heart,5,0,1586,821,1015,708,1289,2339,2885,3061,1042,1048,1008,1451,659,582,
GP,heart,3,0,810,1611,1319,1479,658,1096,1379,2003,2457,2184,1888,2485,1369,1756,
GPBUMDA,heart,3,0,1095,1268,1262,1150,1401,2147,2851,3251,2374,1769,2008,857,697,524,
GP,heart,5,0,1499,863,1023,863,923,836,1994,2452,2972,1730,1802,2025,1089,959,
GPEDA,heart,3,0,968,885,1010,1312,1294,1615,1671,2293,2639,2599,2254,1748,1373,1093,
GPEDA,heart,5,0,1441,1096,785,841,1350,1629,1963,1777,3803,2429,1919,1481,723,222,
GPBUMDA,heart,1,0,221,607,1074,1089,1293,838,799,1225,1406,5423,5401,3946,413,95,
