Algorithm,Dataset,Rep,Gen 0,Gen 1,Gen 2,Gen 3,Gen 4,Gen 5,Gen 6,Gen 7,Gen 8,Gen 9,Gen 10,Gen 11,Gen 12,Gen 13,Gen 14,
GP,column_2C,1,42
GPEDA,column_2C,1,42
GPBUMDA,column_2C,1,42
GP,column_2C,2,269
GPEDA,column_2C,2,269
GPBUMDA,column_2C,2,269
GP,column_2C,3,314
GPEDA,column_2C,3,314
GPBUMDA,column_2C,3,314
GP,column_2C,4,653
GPEDA,column_2C,4,653
GPBUMDA,column_2C,4,653
GP,column_2C,5,708
GPEDA,column_2C,5,708
GPBUMDA,column_2C,5,708
GPBUMDA,column_2C,5,0,1835,2466,1095,206,74,498,23,925,117,211,349,243,473,231,
GPBUMDA,column_2C,3,0,852,2032,1209,581,493,995,712,512,362,819,372,857,911,706,
GPBUMDA,column_2C,2,0,1733,1666,1268,1611,1129,692,595,789,878,1102,955,683,1011,736,
GP,column_2C,2,0,3316,2378,2334,2380,322,1047,687,881,595,474,244,402,429,162,
GPBUMDA,column_2C,4,0,2060,944,1837,1835,1978,1869,1099,970,940,688,346,293,134,258,
GPEDA,column_2C,3,0,2349,1386,2106,2806,1996,2435,1187,679,729,314,269,234,75,213,
GPEDA,column_2C,5,0,2858,2655,3086,2390,865,1260,659,611,588,123,84,118,153,21,
GPEDA,column_2C,4,0,2473,1390,1846,1274,407,1397,2428,1069,1342,1249,439,384,328,333,
GP,column_2C,5,0,3375,1591,2548,2845,856,965,950,994,442,315,217,446,181,161,
GP,column_2C,3,0,1650,1816,2468,2275,1446,1673,1412,1038,1122,689,630,660,424,132,
GP,column_2C,1,0,796,2814,1367,1672,2172,1696,1261,1229,911,1461,940,674,593,549,
GPBUMDA,column_2C,1,0,450,913,2219,2300,1758,3428,2412,1385,1544,767,462,374,134,46,
GPEDA,column_2C,2,0,2142,2159,1099,1639,2836,2248,2439,687,543,760,759,371,335,119,
GP,column_2C,4,0,3820,2204,3221,2803,1498,1090,721,909,337,228,140,64,107,97,
GPEDA,column_2C,1,0,1471,3521,1893,2370,2165,1691,2230,726,802,773,362,265,139,84,
